time	V(h)
2.949547352944475e-002	1.601141e-001
2.949700000000000e-002	1.587589e-001
2.949794705888951e-002	1.579104e-001
2.949910588222098e-002	1.568693e-001
2.950000000000000e-002	1.560792e-001
2.950100000000000e-002	1.552000e-001
2.950100220183856e-002	1.531340e-001
2.950100660551567e-002	1.492077e-001
2.950101140407317e-002	1.452881e-001
2.950101599578991e-002	1.419586e-001
2.950102198125416e-002	1.382111e-001
2.950102937817829e-002	1.344182e-001
2.950103914080425e-002	1.307358e-001
2.950105111353648e-002	1.281540e-001
2.950106668436220e-002	1.277348e-001
2.950108647199437e-002	1.314025e-001
2.950111466168463e-002	1.422064e-001
2.950114038036620e-002	1.557280e-001
2.950116030456990e-002	1.676691e-001
2.950117774006084e-002	1.782210e-001
2.950119541024042e-002	1.882380e-001
2.950121414451478e-002	1.974010e-001
2.950124182127022e-002	2.077044e-001
2.950127519821881e-002	2.147956e-001
2.950132524432898e-002	2.168790e-001
2.950137529383027e-002	2.121110e-001
2.950142816753582e-002	2.024463e-001
2.950148074399354e-002	1.900717e-001
2.950154385132744e-002	1.706274e-001
2.950162167570429e-002	1.358091e-001
2.950172047342969e-002	7.226143e-002
2.950181066669640e-002	-1.195603e-003
2.950181961346659e-002	-9.601169e-003
2.950183750700697e-002	-2.781774e-002
2.950187329408775e-002	-6.606597e-002
2.950192842583846e-002	-1.290968e-001
2.950200000000000e-002	-2.156321e-001
2.950200715741615e-002	-2.191359e-001
2.950202147224846e-002	-2.287521e-001
2.950204638499291e-002	-2.520494e-001
2.950206261006378e-002	-2.720732e-001
2.950208353369117e-002	-3.038861e-001
2.950210452972302e-002	-3.401779e-001
2.950211842903506e-002	-3.664162e-001
2.950212927551361e-002	-3.880084e-001
2.950213883378730e-002	-4.075886e-001
2.950214772443500e-002	-4.261168e-001
2.950215669449689e-002	-4.450022e-001
2.950216783408813e-002	-4.685493e-001
2.950218099119576e-002	-4.962764e-001
2.950219511796171e-002	-5.257262e-001
2.950220876498081e-002	-5.536333e-001
2.950222350547863e-002	-5.829579e-001
2.950223994280826e-002	-6.144082e-001
2.950226375768802e-002	-6.575274e-001
2.950229758469407e-002	-7.145520e-001
2.950234103383584e-002	-7.827294e-001
2.950236982638775e-002	-8.253990e-001
2.950239253471356e-002	-8.578242e-001
2.950241446448769e-002	-8.885344e-001
2.950244071096637e-002	-9.247606e-001
2.950246551162867e-002	-9.583095e-001
2.950250675283739e-002	-1.011822e+000
2.950256584779428e-002	-1.082185e+000
2.950263448649256e-002	-1.152072e+000
2.950270406279493e-002	-1.206090e+000
2.950279479786607e-002	-1.248891e+000
2.950292509292513e-002	-1.265256e+000
2.950307200806725e-002	-1.231998e+000
2.950318735557368e-002	-1.168125e+000
2.950330282186199e-002	-1.074536e+000
2.950343633477345e-002	-9.459935e-001
2.950355137359807e-002	-8.277898e-001
2.950365689346109e-002	-7.205678e-001
2.950376315769229e-002	-6.209620e-001
2.950387062565894e-002	-5.344110e-001
2.950397855638762e-002	-4.662972e-001
2.950408925204836e-002	-4.188893e-001
2.950420129810072e-002	-3.965377e-001
2.950433998390271e-002	-4.031561e-001
2.950450630024957e-002	-4.497809e-001
2.950465662538271e-002	-5.197651e-001
2.950477120130512e-002	-5.865547e-001
2.950487920480434e-002	-6.546090e-001
2.950498914704678e-002	-7.230255e-001
2.950510281346227e-002	-7.881551e-001
2.950521538505472e-002	-8.430740e-001
2.950533039320620e-002	-8.845695e-001
2.950549275638449e-002	-9.159585e-001
2.950568708299178e-002	-9.175557e-001
2.950585980265286e-002	-8.886064e-001
2.950602019472047e-002	-8.409290e-001
2.950614568178121e-002	-7.948911e-001
2.950625552147421e-002	-7.520558e-001
2.950636677383612e-002	-7.100605e-001
2.950648372768994e-002	-6.703603e-001
2.950659660144130e-002	-6.389645e-001
2.950672528056554e-002	-6.143983e-001
2.950689752877768e-002	-6.006320e-001
2.950710610882770e-002	-6.080236e-001
2.950727096819476e-002	-6.300130e-001
2.950739069628956e-002	-6.538940e-001
2.950749767725079e-002	-6.785794e-001
2.950761281262531e-002	-7.059841e-001
2.950772444576871e-002	-7.314269e-001
2.950783683614948e-002	-7.542450e-001
2.950795002225175e-002	-7.727878e-001
2.950808411546380e-002	-7.873643e-001
2.950826060173895e-002	-7.940269e-001
2.950848634446419e-002	-7.863114e-001
2.950864828132561e-002	-7.712113e-001
2.950877087395356e-002	-7.550969e-001
2.950887880178797e-002	-7.392662e-001
2.950899081934287e-002	-7.227174e-001
2.950910352493526e-002	-7.071577e-001
2.950922441728830e-002	-6.927007e-001
2.950933876474400e-002	-6.822591e-001
2.950949303923660e-002	-6.739970e-001
2.950967817232119e-002	-6.718010e-001
2.950983997434779e-002	-6.762514e-001
2.950996388672701e-002	-6.834390e-001
2.951007140427345e-002	-6.917136e-001
2.951017954266456e-002	-7.010735e-001
2.951028908717343e-002	-7.108096e-001
2.951041963297440e-002	-7.218433e-001
2.951054537707651e-002	-7.310841e-001
2.951067497382650e-002	-7.383850e-001
2.951081580575527e-002	-7.430253e-001
2.951100711036177e-002	-7.440177e-001
2.951122213472372e-002	-7.395037e-001
2.951137589559783e-002	-7.331595e-001
2.951149378797323e-002	-7.269036e-001
2.951162564691342e-002	-7.194301e-001
2.951174594866822e-002	-7.128301e-001
2.951186381793822e-002	-7.070504e-001
2.951198166469257e-002	-7.024146e-001
2.951212935768917e-002	-6.985832e-001
2.951230582026922e-002	-6.966785e-001
2.951245218924095e-002	-6.972587e-001
2.951257148172417e-002	-6.991923e-001
2.951268275972369e-002	-7.019348e-001
2.951279542285619e-002	-7.053084e-001
2.951293088384216e-002	-7.096751e-001
2.951309602153133e-002	-7.147785e-001
2.951327141922100e-002	-7.192593e-001
2.951344931844157e-002	-7.221814e-001
2.951364263755207e-002	-7.230935e-001
2.951387248792229e-002	-7.215686e-001
2.951405309477420e-002	-7.187634e-001
2.951422756788484e-002	-7.151490e-001
2.951440465723832e-002	-7.113308e-001
2.951457815001629e-002	-7.080383e-001
2.951476233629284e-002	-7.054940e-001
2.951494459178853e-002	-7.042290e-001
2.951515275834166e-002	-7.042607e-001
2.951534181858177e-002	-7.054271e-001
2.951556107997257e-002	-7.076225e-001
2.951576466586720e-002	-7.098043e-001
2.951600939614399e-002	-7.118909e-001
2.951624698525827e-002	-7.128025e-001
2.951652836411269e-002	-7.122900e-001
2.951681894693719e-002	-7.104408e-001
2.951705959402864e-002	-7.083739e-001
2.951729883364848e-002	-7.064407e-001
2.951756052723167e-002	-7.050348e-001
2.951785996873755e-002	-7.045251e-001
2.951816911451275e-002	-7.049868e-001
2.951845493740488e-002	-7.058454e-001
2.951877704879322e-002	-7.066147e-001
2.951910025444322e-002	-7.066527e-001
2.951948889702475e-002	-7.057268e-001
2.951979037173224e-002	-7.045593e-001
2.952010385904124e-002	-7.033568e-001
2.952047162722492e-002	-7.024636e-001
2.952090824595201e-002	-7.021361e-001
2.952127076981406e-002	-7.022088e-001
2.952167589013602e-002	-7.021872e-001
2.952211829840366e-002	-7.016639e-001
2.952268700208938e-002	-7.004646e-001
2.952316739907204e-002	-6.994627e-001
2.952370301223406e-002	-6.987328e-001
2.952434789168908e-002	-6.981922e-001
2.952496183238522e-002	-6.975533e-001
2.952560191545110e-002	-6.965682e-001
2.952623076639283e-002	-6.955410e-001
2.952698483990009e-002	-6.945435e-001
2.952787174498720e-002	-6.935040e-001
2.952880155086094e-002	-6.922575e-001
2.952984053994914e-002	-6.907814e-001
2.953107174304006e-002	-6.891652e-001
2.953241583727601e-002	-6.874078e-001
2.953373796692391e-002	-6.856045e-001
2.953527864580538e-002	-6.835552e-001
2.953688819815246e-002	-6.814294e-001
2.953888730347532e-002	-6.787465e-001
2.954140218166809e-002	-6.754057e-001
2.954394591014470e-002	-6.720226e-001
2.954688826090402e-002	-6.681056e-001
2.958720222040668e-002	-6.146249e-001
2.962751617990935e-002	-5.625136e-001
2.966783013941201e-002	-5.117718e-001
2.970814409891467e-002	-4.623995e-001
2.974845805841734e-002	-4.143967e-001
2.978877201792000e-002	-3.677634e-001
2.982908597742266e-002	-3.224996e-001
2.986326566492266e-002	-2.857738e-001
2.989744535242266e-002	-2.503493e-001
2.993162503992266e-002	-2.162794e-001
2.996582031250000e-002	-1.832040e-001
2.996603850358276e-002	-1.830070e-001
2.996628786482020e-002	-1.827837e-001
2.996678658729507e-002	-1.823295e-001
2.996778403224482e-002	-1.813984e-001
2.997258883280987e-002	-1.769246e-001
2.997820865414099e-002	-1.717373e-001
2.998808254243082e-002	-1.626981e-001
2.999395822584468e-002	-1.573763e-001
2.999695822584468e-002	-1.546701e-001
2.999808354831067e-002	-1.536603e-001
2.999925322465999e-002	-1.526167e-001
3.000000000000000e-002	-1.519440e-001
3.000000164474697e-002	-1.503756e-001
3.000000493424091e-002	-1.473666e-001
3.000000916155239e-002	-1.437693e-001
3.000001328069386e-002	-1.405956e-001
3.000001855650288e-002	-1.370070e-001
3.000002508159461e-002	-1.332430e-001
3.000003368356349e-002	-1.293427e-001
3.000004426607343e-002	-1.261068e-001
3.000005793347123e-002	-1.243110e-001
3.000007510098856e-002	-1.254989e-001
3.000009826095889e-002	-1.319573e-001
3.000012607624563e-002	-1.446052e-001
3.000014984356534e-002	-1.580763e-001
3.000016784503273e-002	-1.690286e-001
3.000018528822273e-002	-1.793770e-001
3.000020288535868e-002	-1.888324e-001
3.000022578488032e-002	-1.989722e-001
3.000025532996662e-002	-2.080134e-001
3.000029501228202e-002	-2.135315e-001
3.000034365452446e-002	-2.126608e-001
3.000039086624143e-002	-2.064103e-001
3.000044126102679e-002	-1.963725e-001
3.000049531110755e-002	-1.828000e-001
3.000056625992837e-002	-1.589534e-001
3.000064207936548e-002	-1.217990e-001
3.000073826041379e-002	-5.486908e-002
3.000083620110974e-002	3.109949e-002
3.000087089435841e-002	6.671745e-002
3.000093061350266e-002	1.349742e-001
3.000100000000000e-002	2.188564e-001
3.000100693864974e-002	2.222108e-001
3.000102081594920e-002	2.315872e-001
3.000104857054814e-002	2.580099e-001
3.000106595797230e-002	2.799380e-001
3.000108675794106e-002	3.123066e-001
3.000110763568065e-002	3.494811e-001
3.000113312833436e-002	3.991976e-001
3.000114844409168e-002	4.306357e-001
3.000116117472951e-002	4.574319e-001
3.000117342785764e-002	4.833490e-001
3.000118555079275e-002	5.088542e-001
3.000119967148281e-002	5.381676e-001
3.000121322270600e-002	5.656972e-001
3.000122848456345e-002	5.957597e-001
3.000124677929616e-002	6.302624e-001
3.000127297123196e-002	6.766582e-001
3.000131341239231e-002	7.434509e-001
3.000134293287640e-002	7.891350e-001
3.000136695830004e-002	8.244760e-001
3.000139026857517e-002	8.577876e-001
3.000141320880625e-002	8.899614e-001
3.000144003998113e-002	9.270336e-001
3.000146458561746e-002	9.602822e-001
3.000150461304491e-002	1.012326e+000
3.000156419363390e-002	1.083542e+000
3.000163236233996e-002	1.153381e+000
3.000170210886860e-002	1.208087e+000
3.000179151093320e-002	1.251022e+000
3.000192241176378e-002	1.268548e+000
3.000206925332212e-002	1.236509e+000
3.000218439642117e-002	1.173517e+000
3.000229967134217e-002	1.080678e+000
3.000243176145201e-002	9.538862e-001
3.000255081669958e-002	8.316649e-001
3.000265734916907e-002	7.234647e-001
3.000276446645995e-002	6.231505e-001
3.000287205898854e-002	5.366853e-001
3.000298009493010e-002	4.687731e-001
3.000309082297688e-002	4.216660e-001
3.000320288014410e-002	3.996590e-001
3.000334190532148e-002	4.067197e-001
3.000350837283820e-002	4.542641e-001
3.000366888928716e-002	5.301309e-001
3.000379165841647e-002	6.023549e-001
3.000390036821299e-002	6.709589e-001
3.000401066274363e-002	7.389308e-001
3.000412408326695e-002	8.024527e-001
3.000423618618595e-002	8.549156e-001
3.000435621830404e-002	8.949438e-001
3.000452567861133e-002	9.217658e-001
3.000473022202299e-002	9.150451e-001
3.000491637021981e-002	8.763992e-001
3.000508933120385e-002	8.199209e-001
3.000520250236436e-002	7.768447e-001
3.000531150322846e-002	7.344945e-001
3.000542104227467e-002	6.948538e-001
3.000554623853819e-002	6.557462e-001
3.000565992418836e-002	6.289101e-001
3.000581853761020e-002	6.075614e-001
3.000600340549125e-002	6.047756e-001
3.000622754137254e-002	6.267940e-001
3.000638218518953e-002	6.546959e-001
3.000649286945614e-002	6.797904e-001
3.000660132153772e-002	7.057055e-001
3.000671104069553e-002	7.309856e-001
3.000683160493362e-002	7.559205e-001
3.000694429484312e-002	7.748995e-001
3.000707610185208e-002	7.899197e-001
3.000724803372876e-002	7.974890e-001
3.000746919553336e-002	7.913294e-001
3.000763113573872e-002	7.770523e-001
3.000775622760958e-002	7.609888e-001
3.000786394313864e-002	7.452842e-001
3.000797504281073e-002	7.287614e-001
3.000808713429346e-002	7.129579e-001
3.000820040824647e-002	6.988744e-001
3.000831463282089e-002	6.876060e-001
3.000845491354605e-002	6.787342e-001
3.000863526724865e-002	6.754577e-001
3.000887323281971e-002	6.817322e-001
3.000903653138497e-002	6.917254e-001
3.000915279567246e-002	7.013140e-001
3.000926119292870e-002	7.109820e-001
3.000938757808997e-002	7.219884e-001
3.000951131297306e-002	7.316465e-001
3.000963937696123e-002	7.397093e-001
3.000977021915218e-002	7.451314e-001
3.000994853643531e-002	7.476791e-001
3.001016658184183e-002	7.449011e-001
3.001032476605754e-002	7.393197e-001
3.001044857342408e-002	7.331182e-001
3.001057330078275e-002	7.261235e-001
3.001072358005610e-002	7.177557e-001
3.001086678955966e-002	7.106562e-001
3.001101932266418e-002	7.047798e-001
3.001117245455885e-002	7.011823e-001
3.001135085503644e-002	7.002371e-001
3.001159071713180e-002	7.030108e-001
3.001175989316451e-002	7.071196e-001
3.001191275717997e-002	7.119079e-001
3.001208970012904e-002	7.175063e-001
3.001225627928717e-002	7.219858e-001
3.001243739676677e-002	7.252898e-001
3.001262093153096e-002	7.265315e-001
3.001284743736975e-002	7.254589e-001
3.001301945767200e-002	7.230381e-001
3.001318731419910e-002	7.196596e-001
3.001337408144679e-002	7.156016e-001
3.001357847490518e-002	7.116174e-001
3.001378235351690e-002	7.087926e-001
3.001400223090482e-002	7.074977e-001
3.001425715285837e-002	7.079909e-001
3.001445329392779e-002	7.095385e-001
3.001465235016874e-002	7.116960e-001
3.001490626679181e-002	7.142966e-001
3.001513691392632e-002	7.158268e-001
3.001540120194215e-002	7.161239e-001
3.001568800428132e-002	7.149279e-001
3.001591599042376e-002	7.131495e-001
3.001615773969005e-002	7.110267e-001
3.001645092843620e-002	7.089443e-001
3.001673007175921e-002	7.079498e-001
3.001707148500523e-002	7.080281e-001
3.001735807360363e-002	7.087888e-001
3.001765420548257e-002	7.096644e-001
3.001800055368487e-002	7.100855e-001
3.001834136044033e-002	7.095779e-001
3.001881158975590e-002	7.079383e-001
3.001924322710412e-002	7.064027e-001
3.001964800680214e-002	7.055733e-001
3.002008437781043e-002	7.054293e-001
3.002046280937473e-002	7.055365e-001
3.002090297986117e-002	7.053640e-001
3.002138475281553e-002	7.045898e-001
3.002193956559188e-002	7.033660e-001
3.002255348489386e-002	7.022779e-001
3.002312179460310e-002	7.017110e-001
3.002373290736791e-002	7.011975e-001
3.002444866205079e-002	7.002494e-001
3.002516433096657e-002	6.990790e-001
3.002592679942364e-002	6.980018e-001
3.002678445954671e-002	6.970131e-001
3.002764841595072e-002	6.959112e-001
3.002870349264295e-002	6.944016e-001
3.002979176686380e-002	6.929477e-001
3.003106164015496e-002	6.913218e-001
3.003265500319853e-002	6.891757e-001
3.003428187813948e-002	6.870044e-001
3.003625221101027e-002	6.844161e-001
3.003895265302900e-002	6.808199e-001
3.004169365697884e-002	6.771932e-001
3.004504388022847e-002	6.727633e-001
3.004901964391124e-002	6.675035e-001
3.008100873685601e-002	6.254019e-001
3.011299782980078e-002	5.840794e-001
3.014498692274555e-002	5.435358e-001
3.017697601569031e-002	5.037713e-001
3.020896510863508e-002	4.647858e-001
3.024095420157985e-002	4.265794e-001
3.027294329452461e-002	3.891519e-001
3.030712298202461e-002	3.505129e-001
3.034130266952461e-002	3.131021e-001
3.037548235702461e-002	2.769702e-001
3.040966204452461e-002	2.421595e-001
3.044384173202461e-002	2.085910e-001
3.046682031250000e-002	1.866278e-001
3.046782031250000e-002	1.857007e-001
3.046982031250000e-002	1.838606e-001
3.047796816585432e-002	1.763400e-001
3.048475492267027e-002	1.701440e-001
3.049274354077095e-002	1.629136e-001
3.049374354077095e-002	1.620067e-001
3.049574354077096e-002	1.602004e-001
3.049700000000000e-002	1.590810e-001
3.049848708154192e-002	1.577470e-001
3.050000000000000e-002	1.563932e-001
3.050100000000000e-002	1.555171e-001
3.050100220184870e-002	1.534511e-001
3.050100660554609e-002	1.495248e-001
3.050101140449155e-002	1.456049e-001
3.050101599620794e-002	1.422756e-001
3.050102198186269e-002	1.385281e-001
3.050102937877595e-002	1.347353e-001
3.050103914167347e-002	1.310530e-001
3.050105111447115e-002	1.284714e-001
3.050106668568862e-002	1.280525e-001
3.050108647353298e-002	1.317207e-001
3.050111466421605e-002	1.425256e-001
3.050114038337851e-002	1.560479e-001
3.050116030635203e-002	1.679885e-001
3.050117774170472e-002	1.785403e-001
3.050119541171605e-002	1.885573e-001
3.050121414735001e-002	1.977209e-001
3.050124182453377e-002	2.080241e-001
3.050127520321480e-002	2.151151e-001
3.050132525125740e-002	2.171963e-001
3.050137535076727e-002	2.124201e-001
3.050142827482423e-002	2.027425e-001
3.050148084005053e-002	1.903652e-001
3.050154398752196e-002	1.709007e-001
3.050162171440469e-002	1.361128e-001
3.050172052275278e-002	7.254237e-002
3.050181070006174e-002	-9.106750e-004
3.050181964538207e-002	-9.315617e-003
3.050183753602274e-002	-2.753031e-002
3.050187331730406e-002	-6.577407e-002
3.050192843743735e-002	-1.287935e-001
3.050200000000000e-002	-2.153164e-001
3.050200715625626e-002	-2.188196e-001
3.050202146876879e-002	-2.284341e-001
3.050204638459217e-002	-2.517340e-001
3.050206261008882e-002	-2.717583e-001
3.050208353412508e-002	-3.035719e-001
3.050210452873770e-002	-3.398615e-001
3.050211842800152e-002	-3.660998e-001
3.050212927464928e-002	-3.876925e-001
3.050213883303403e-002	-4.072730e-001
3.050214772375109e-002	-4.258014e-001
3.050215669387626e-002	-4.446870e-001
3.050216783368028e-002	-4.682347e-001
3.050218099089003e-002	-4.959622e-001
3.050219511751258e-002	-5.254118e-001
3.050220876457215e-002	-5.533193e-001
3.050222350496584e-002	-5.826437e-001
3.050223994249119e-002	-6.140946e-001
3.050226375728978e-002	-6.572139e-001
3.050229758440477e-002	-7.142391e-001
3.050234103362235e-002	-7.824171e-001
3.050236982622336e-002	-8.250870e-001
3.050239253457298e-002	-8.575124e-001
3.050241446437728e-002	-8.882228e-001
3.050244071089504e-002	-9.244493e-001
3.050246551158887e-002	-9.579984e-001
3.050250675285704e-002	-1.011511e+000
3.050256584778503e-002	-1.081875e+000
3.050263448649021e-002	-1.151762e+000
3.050270406281035e-002	-1.205781e+000
3.050279479799390e-002	-1.248581e+000
3.050292509301779e-002	-1.264947e+000
3.050307200818498e-002	-1.231689e+000
3.050318735572232e-002	-1.167816e+000
3.050330282203992e-002	-1.074226e+000
3.050343633476651e-002	-9.456836e-001
3.050355137695755e-002	-8.274761e-001
3.050365689738081e-002	-7.202536e-001
3.050376316211481e-002	-6.206475e-001
3.050387063015772e-002	-5.340971e-001
3.050397856083507e-002	-4.659843e-001
3.050408925657979e-002	-4.185773e-001
3.050420130254702e-002	-3.962271e-001
3.050433999080044e-002	-4.028476e-001
3.050450630790602e-002	-4.494748e-001
3.050465662977258e-002	-5.194591e-001
3.050477120381787e-002	-5.862485e-001
3.050487920732340e-002	-6.543034e-001
3.050498914955108e-002	-7.227204e-001
3.050510281623955e-002	-7.878506e-001
3.050521538679203e-002	-8.427693e-001
3.050533039512006e-002	-8.842649e-001
3.050549275858313e-002	-9.156540e-001
3.050568708614057e-002	-9.172511e-001
3.050585980622473e-002	-8.883013e-001
3.050602019875161e-002	-8.406236e-001
3.050614568446788e-002	-7.945861e-001
3.050625552404570e-002	-7.517509e-001
3.050636677623635e-002	-7.097558e-001
3.050648373160588e-002	-6.700554e-001
3.050659660532742e-002	-6.386600e-001
3.050672528758404e-002	-6.140940e-001
3.050689753658331e-002	-6.003289e-001
3.050710611871895e-002	-6.077222e-001
3.050727097491644e-002	-6.297123e-001
3.050739070090196e-002	-6.535935e-001
3.050749768187272e-002	-6.782795e-001
3.050761281452628e-002	-7.056838e-001
3.050772444809122e-002	-7.311271e-001
3.050783683880795e-002	-7.539455e-001
3.050795002527340e-002	-7.724886e-001
3.050808411859400e-002	-7.870653e-001
3.050826060530297e-002	-7.937280e-001
3.050848634887285e-002	-7.860127e-001
3.050864828580205e-002	-7.709126e-001
3.050877087784605e-002	-7.547984e-001
3.050887880572534e-002	-7.389679e-001
3.050899082349862e-002	-7.224193e-001
3.050910352923383e-002	-7.068598e-001
3.050922442352665e-002	-6.924030e-001
3.050933877101066e-002	-6.819618e-001
3.050949305062031e-002	-6.737001e-001
3.050967818556949e-002	-6.715049e-001
3.050983997906735e-002	-6.759559e-001
3.050996388782124e-002	-6.831436e-001
3.051007140506858e-002	-6.914186e-001
3.051017954371367e-002	-7.007788e-001
3.051028908843520e-002	-7.105152e-001
3.051041963393350e-002	-7.215492e-001
3.051054537803820e-002	-7.307903e-001
3.051067497447980e-002	-7.380915e-001
3.051081580432959e-002	-7.427322e-001
3.051100710785630e-002	-7.437250e-001
3.051122213431034e-002	-7.392115e-001
3.051137589620511e-002	-7.328675e-001
3.051149378845260e-002	-7.266119e-001
3.051162564710177e-002	-7.191388e-001
3.051174594955991e-002	-7.125390e-001
3.051186381897405e-002	-7.067595e-001
3.051198166587338e-002	-7.021239e-001
3.051212935807957e-002	-6.982930e-001
3.051230582101326e-002	-6.963886e-001
3.051245218636973e-002	-6.969692e-001
3.051257147831584e-002	-6.989030e-001
3.051268275640412e-002	-7.016458e-001
3.051279541959582e-002	-7.050196e-001
3.051293088066530e-002	-7.093866e-001
3.051309601825852e-002	-7.144905e-001
3.051327141563118e-002	-7.189717e-001
3.051344931440153e-002	-7.218943e-001
3.051364263275513e-002	-7.228068e-001
3.051387248155483e-002	-7.212825e-001
3.051405308666330e-002	-7.184778e-001
3.051422755858492e-002	-7.148638e-001
3.051440464940395e-002	-7.110461e-001
3.051457814349267e-002	-7.077540e-001
3.051476233102077e-002	-7.052100e-001
3.051494458679898e-002	-7.039453e-001
3.051515276095945e-002	-7.039775e-001
3.051534182434635e-002	-7.051443e-001
3.051556108818651e-002	-7.073402e-001
3.051576467526082e-002	-7.095226e-001
3.051600940747917e-002	-7.116097e-001
3.051624699547803e-002	-7.125219e-001
3.051652837693809e-002	-7.120100e-001
3.051681895359921e-002	-7.101614e-001
3.051705959933504e-002	-7.080951e-001
3.051729884099185e-002	-7.061625e-001
3.051756053534016e-002	-7.047572e-001
3.051785998173977e-002	-7.042482e-001
3.051816912605631e-002	-7.047107e-001
3.051845495006149e-002	-7.055699e-001
3.051877706165451e-002	-7.063400e-001
3.051910027142066e-002	-7.063787e-001
3.051948891440211e-002	-7.054536e-001
3.051979038119358e-002	-7.042868e-001
3.052010386857848e-002	-7.030851e-001
3.052047163715311e-002	-7.021928e-001
3.052090825823118e-002	-7.018663e-001
3.052127077901917e-002	-7.019398e-001
3.052167590174366e-002	-7.019192e-001
3.052211831188729e-002	-7.013969e-001
3.052268702025994e-002	-7.001988e-001
3.052316742544256e-002	-6.991981e-001
3.052370303851898e-002	-6.984695e-001
3.052434792696078e-002	-6.979303e-001
3.052496188584699e-002	-6.972929e-001
3.052560197378416e-002	-6.963092e-001
3.052623081488365e-002	-6.952835e-001
3.052698488973462e-002	-6.942877e-001
3.052787180710340e-002	-6.932503e-001
3.052880157006958e-002	-6.920060e-001
3.052984062080303e-002	-6.905323e-001
3.053107172058710e-002	-6.889190e-001
3.053241588776099e-002	-6.871647e-001
3.053373795463342e-002	-6.853645e-001
3.053527864734940e-002	-6.833188e-001
3.053688821230969e-002	-6.811967e-001
3.053888726084974e-002	-6.785185e-001
3.054140217436220e-002	-6.751835e-001
3.054394593470005e-002	-6.718062e-001
3.054688829524552e-002	-6.678960e-001
3.058716800523636e-002	-6.145536e-001
3.062744771522720e-002	-5.625770e-001
3.066772742521803e-002	-5.119661e-001
3.070800713520887e-002	-4.627209e-001
3.074828684519971e-002	-4.148414e-001
3.078856655519054e-002	-3.683277e-001
3.082884626518138e-002	-3.231796e-001
3.086302595268138e-002	-2.865173e-001
3.089720564018138e-002	-2.511542e-001
3.093138532768138e-002	-2.171443e-001
3.096556501518138e-002	-1.841486e-001
3.096582031250000e-002	-1.839122e-001
3.096633090713724e-002	-1.834503e-001
3.096735209641171e-002	-1.825051e-001
3.096939447496066e-002	-1.805979e-001
3.097265209914293e-002	-1.775789e-001
3.097755809493146e-002	-1.730587e-001
3.098811195833352e-002	-1.634144e-001
3.099298186199812e-002	-1.590083e-001
3.099398186199812e-002	-1.581080e-001
3.099603627600374e-002	-1.562556e-001
3.099654414005613e-002	-1.557983e-001
3.099712455611602e-002	-1.552819e-001
3.099900000000000e-002	-1.536068e-001
3.100000000000000e-002	-1.527088e-001
3.100000220204848e-002	-1.506427e-001
3.100000660614545e-002	-1.467165e-001
3.100001142631537e-002	-1.427804e-001
3.100001601786890e-002	-1.394531e-001
3.100002203581023e-002	-1.356894e-001
3.100002943986795e-002	-1.318999e-001
3.100003924150526e-002	-1.282150e-001
3.100005122852545e-002	-1.256488e-001
3.100006685562186e-002	-1.252571e-001
3.100008668300973e-002	-1.289736e-001
3.100011502094973e-002	-1.398903e-001
3.100014078842902e-002	-1.534703e-001
3.100016051176134e-002	-1.653004e-001
3.100017792091771e-002	-1.758341e-001
3.100019556213842e-002	-1.858248e-001
3.100021438538061e-002	-1.950150e-001
3.100024207771720e-002	-2.052897e-001
3.100027557101202e-002	-2.123533e-001
3.100032573434099e-002	-2.143808e-001
3.100037538878139e-002	-2.096211e-001
3.100042780976683e-002	-2.000326e-001
3.100048048941749e-002	-1.876474e-001
3.100054345275941e-002	-1.682761e-001
3.100062139021055e-002	-1.334525e-001
3.100072028472976e-002	-6.990998e-002
3.100081041253610e-002	3.458858e-003
3.100081974438732e-002	1.222819e-002
3.100083840808974e-002	3.125378e-002
3.100087573549459e-002	7.115482e-002
3.100092534519031e-002	1.278755e-001
3.100100000000000e-002	2.181123e-001
3.100100746548097e-002	2.218253e-001
3.100102239644291e-002	2.319591e-001
3.100104656547752e-002	2.546815e-001
3.100106234429113e-002	2.742012e-001
3.100108340006648e-002	3.062030e-001
3.100110463455322e-002	3.435023e-001
3.100113518305363e-002	4.028029e-001
3.100115077041371e-002	4.347748e-001
3.100116288061749e-002	4.602991e-001
3.100117472355662e-002	4.853481e-001
3.100118705103711e-002	5.112575e-001
3.100120107465978e-002	5.403153e-001
3.100121483791786e-002	5.682024e-001
3.100123005229562e-002	5.980575e-001
3.100124924369765e-002	6.340583e-001
3.100127615329032e-002	6.813416e-001
3.100131987615657e-002	7.529021e-001
3.100134731968723e-002	7.950254e-001
3.100137106788422e-002	8.297217e-001
3.100139439948746e-002	8.629290e-001
3.100141684880007e-002	8.943243e-001
3.100144294006715e-002	9.302824e-001
3.100146823690623e-002	9.644055e-001
3.100151207373157e-002	1.021013e+000
3.100157006254516e-002	1.089437e+000
3.100163936091064e-002	1.158968e+000
3.100170877898573e-002	1.211565e+000
3.100180279690738e-002	1.253986e+000
3.100193221798525e-002	1.269158e+000
3.100206141171387e-002	1.240317e+000
3.100217479285988e-002	1.179154e+000
3.100228813291631e-002	1.089711e+000
3.100241905053232e-002	9.654288e-001
3.100253737019471e-002	8.443156e-001
3.100264400516726e-002	7.354679e-001
3.100275143281188e-002	6.335630e-001
3.100285906677525e-002	5.451812e-001
